epoch,train_loss,train_mae,train_rmse,train_r2,train_mape,train_crps,train_coverage_80,val_loss,val_mae,val_rmse,val_r2,val_mape,val_crps,val_coverage_80
17,16.436716032383163,4.413174629211426,6.81792688369751,0.52707839012146,29.779058694839478,3.4289636611938477,0.9359863996505737,2.4945877201824267,4.481148719787598,7.055841445922852,0.528681755065918,25.04461407661438,3.513913154602051,0.927107036113739
18,15.576562351387725,4.2562336921691895,6.608393669128418,0.5557001233100891,28.80580425262451,3.34299373626709,0.9399663805961609,2.479936607645755,4.3169169425964355,6.811882019042969,0.5607104897499084,24.72296953201294,3.414088010787964,0.9338943958282471
19,14.911806687922198,4.1361541748046875,6.438547611236572,0.5782449841499329,28.10135781764984,3.2759859561920166,0.9437340497970581,2.4684939137138273,4.179410934448242,6.631230354309082,0.583701491355896,24.004560708999634,3.341362237930298,0.9369506239891052
20,14.426231885173284,4.055822849273682,6.31540060043335,0.5942240953445435,27.70332098007202,3.2286152839660645,0.9461631774902344,2.4504882577049285,4.076433181762695,6.551060199737549,0.5937066078186035,22.59926199913025,3.301579713821411,0.9342234134674072
21,14.02604921481351,3.986882209777832,6.210140228271484,0.6076377034187317,27.255406975746155,3.180607795715332,0.9454094171524048,2.4368265100534527,3.9558374881744385,6.418365478515625,0.6099992394447327,21.652477979660034,3.2343902587890625,0.9316300749778748
22,13.616960030927256,3.926626682281494,6.106911659240723,0.6205735206604004,27.11290419101715,3.1327991485595703,0.9432182312011719,2.419286927741593,3.8665716648101807,6.274386405944824,0.6273002624511719,21.437524259090424,3.1708579063415527,0.930168867111206
23,13.278801413978595,3.8727517127990723,6.016132831573486,0.6317698955535889,26.8064022064209,3.089953660964966,0.9416384100914001,2.443127389765379,3.8622779846191406,6.287726402282715,0.6257137060165405,21.112918853759766,3.16463565826416,0.9143577218055725
24,12.915568308360918,3.811666965484619,5.920749187469482,0.6433537006378174,26.443952322006226,3.0354268550872803,0.9360686540603638,2.47538865255617,4.029548645019531,6.434549331665039,0.6080299615859985,21.676436066627502,3.2083466053009033,0.8835887908935547
25,12.653157220782083,3.78133487701416,5.849179744720459,0.6519237756729126,26.426705718040466,2.9926884174346924,0.9323376417160034,2.4538755040940408,3.8972973823547363,6.253918647766113,0.629727840423584,21.247878670692444,3.120307207107544,0.8826629519462585
26,12.423874470889816,3.7389800548553467,5.784836292266846,0.6595395803451538,26.058316230773926,2.95035719871521,0.9258050918579102,2.39837974730369,3.68760347366333,5.989758014678955,0.6603472232818604,20.713914930820465,2.996199131011963,0.8980613946914673
